DisNo.,Historic,Classification Key,Disaster Group,Disaster Subgroup,Disaster Type,Disaster Subtype,External IDs,Event Name,ISO,Country,Subregion,Region,Location,Origin,Associated Types,OFDA/BHA Response,Appeal,Declaration,AID Contribution ('000 US$),Magnitude,Magnitude Scale,Latitude,Longitude,River Basin,Start Year,Start Month,Start Day,End Year,End Month,End Day,Total Deaths,No. Injured,No. Affected,No. Homeless,Total Affected,Reconstruction Costs ('000 US$),"Reconstruction Costs, Adjusted ('000 US$)",Insured Damage ('000 US$),"Insured Damage, Adjusted ('000 US$)",Total Damage ('000 US$),"Total Damage, Adjusted ('000 US$)",CPI,Admin Units,Entry Date,Last Update
2012-0246-IND,No,tec-tra-wat-wat,Technological,Transport,Water,Water,,Ferry,IND,India,Southern Asia,Asia,Assam state,,,No,No,No,,,,,,,2012,4,30,2012,4,30,205,,150,,150,,,,,,,75.3503857046957,,2012-07-23,2023-09-25
2012-0262-IND,No,tec-tra-roa-roa,Technological,Transport,Road,Road,,,IND,India,Southern Asia,Asia,Near Dehradun (Uttarakhand state),,,No,No,No,,,,,,,2012,8,1,2012,8,1,27,25,,,25,,,,,,,75.3503857046957,,2012-08-03,2023-09-25
2012-0263-IND,No,tec-tra-roa-roa,Technological,Transport,Road,Road,,,IND,India,Southern Asia,Asia,Haryana state,,,No,No,No,,,,,,,2012,7,30,2012,7,30,29,,,,,,,,,,,75.3503857046957,,2012-08-03,2023-09-25
2012-0277-IND,No,tec-tra-roa-roa,Technological,Transport,Road,Road,,,IND,India,Southern Asia,Asia,Himachal Pradesh,,,No,No,No,,,,,,,2012,8,11,2012,8,11,52,45,,,45,,,,,,,75.3503857046957,,2012-08-13,2023-09-25
2012-0285-IND,No,tec-tra-roa-roa,Technological,Transport,Road,Road,,,IND,India,Southern Asia,Asia,Meghalaya state,,,No,No,No,,,,,,,2012,8,8,2012,8,8,31,27,,,27,,,,,,,75.3503857046957,,2012-08-13,2023-09-25
2012-0293-IND,No,tec-tra-roa-roa,Technological,Transport,Road,Road,,,IND,India,Southern Asia,Asia,Cachemire,,,No,No,No,,,,,,,2012,7,26,2012,7,26,16,16,,,16,,,,,,,75.3503857046957,,2012-08-13,2023-09-25
2012-0322-IND,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,IND,India,Southern Asia,Asia,"Jaipur, Dhaulpur, Dausa, Tonk, Jhunjhunun, Sikar, Hanumangarh, Bikaner districts (Rajasthan province), Anjaw (70044), 70045, 70050, Lower Dibang Valley, Upper Siang (70051) districts (Arunachal Pradesh province)",Heavy rains,,No,No,No,,,Km2,,,,2012,8,21,2012,8,23,37,,,37500,37500,,,,,,,75.3503857046957,"[{""adm2_code"":17840,""adm2_name"":""Bikaner""},{""adm2_code"":17844,""adm2_name"":""Dhaulpur""},{""adm2_code"":17847,""adm2_name"":""Jaipur""},{""adm2_code"":17851,""adm2_name"":""Jhunjhunun""},{""adm2_code"":17857,""adm2_name"":""Sikar""},{""adm2_code"":17859,""adm2_name"":""Tonk""},{""adm2_code"":70237,""adm2_name"":""Dausa""},{""adm2_code"":70238,""adm2_name"":""Hanumangarh""},{""adm2_code"":70044,""adm2_name"":""Administrative unit not available""},{""adm2_code"":70045,""adm2_name"":""Administrative unit not available""},{""adm2_code"":70050,""adm2_name"":""Administrative unit not available""},{""adm2_code"":70051,""adm2_name"":""Administrative unit not available""}]",2013-02-06,2023-09-25
2012-0326-IND,No,tec-ind-fir-fir,Technological,Industrial accident,Fire (Industrial),Fire (Industrial),,Fireworks factory,IND,India,Southern Asia,Asia,Sivakasi,,,No,No,No,,,m3,,,,2012,9,5,2012,9,5,38,40,,,40,,,,,,,75.3503857046957,,2012-09-06,2023-09-25
2012-0334-IND,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,IND,India,Southern Asia,Asia,"Palchan village (Kullu district, Himachal Pradesh province), Uttarkashi, Rudra Prayag, Chamoli districts (Uttarakhand province), Moradabad district (Uttar Pradesh province), Kathua village (72780 district, Jammu and Kashmir province)",Torrential rain,"Slide (land, mud, snow, rock)",No,No,No,,31390,Km2,30.1135,78.85,,2012,8,4,2012,8,9,30,,1200,,1200,,,,,110000,145985,75.3503857046957,"[{""adm2_code"":17671,""adm2_name"":""Kullu""},{""adm2_code"":72780,""adm2_name"":""Administrative unit not available""},{""adm2_code"":17928,""adm2_name"":""Moradabad""},{""adm2_code"":70282,""adm2_name"":""Chamoli""},{""adm2_code"":70286,""adm2_name"":""Rudra Prayag""},{""adm2_code"":70289,""adm2_name"":""Uttarkashi""}]",2013-02-06,2023-09-25
2012-0354-IND,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,IND,India,Southern Asia,Asia,"Rudra Prayag, Bageshwar districts (Uttarakhand province)",Heavy rains,"Slide (land, mud, snow, rock)",No,No,No,,37710,Km2,31.3,76.85,,2012,9,16,2012,9,18,45,,200,,200,,,,,20000,26543,75.3503857046957,"[{""adm2_code"":70281,""adm2_name"":""Bageshwar""},{""adm2_code"":70286,""adm2_name"":""Rudra Prayag""}]",2012-11-22,2023-09-25
2012-0382-IND,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,IND,India,Southern Asia,Asia,"Barpeta, Bongaigaon, Darrang, Dhemaji, Dhuburi, Dibrugarh, Goalpara, Golaghat, Jorhat, Kamrup, Lakhimpur, Marigaon, Nagaon, Nalbari, Papum Pare, Sibsagar, Sonitpur, Tinsukia districts (Assam province), Bhagalpur, Darbhanga, Katihar, Khagaria, Muzaffarpur, Patna, Siwan, Supaul districts (Bihar province), Sahibganj district (Jharkhand province), North Sikkim district (Sikkim province), Ballia, Bara Banki, Faizabad districts (Uttar Pradesh province), Murshidabad district (West Bengal province), West Siang, East Siang, Lohit, Papum Pare districts (Arunachal Pradesh province)",Monsoonal rains,"Slide (land, mud, snow, rock)",No,No,No,,42597,Km2,26.8,93.63,,2012,9,19,2012,9,23,21,,2000000,,2000000,,,,,98000,130059,75.3503857046957,"[{""adm2_code"":17576,""adm2_name"":""Barpeta""},{""adm2_code"":17578,""adm2_name"":""Darrang""},{""adm2_code"":17579,""adm2_name"":""Dhuburi""},{""adm2_code"":17580,""adm2_name"":""Dibrugarh""},{""adm2_code"":17581,""adm2_name"":""Goalpara""},{""adm2_code"":17582,""adm2_name"":""Golaghat""},{""adm2_code"":17583,""adm2_name"":""Kamrup""},{""adm2_code"":17589,""adm2_name"":""Nagaon""},{""adm2_code"":17590,""adm2_name"":""Nalbari""},{""adm2_code"":17592,""adm2_name"":""Sibsagar""},{""adm2_code"":17593,""adm2_name"":""Sonitpur""},{""adm2_code"":70086,""adm2_name"":""Bongaigaon""},{""adm2_code"":70087,""adm2_name"":""Dhemaji""},{""adm2_code"":70089,""adm2_name"":""Jorhat""},{""adm2_code"":70091,""adm2_name"":""Lakhimpur""},{""adm2_code"":70092,""adm2_name"":""Marigaon""},{""adm2_code"":70093,""adm2_name"":""Tinsukia""},{""adm2_code"":17862,""adm2_name"":""North Sikkim""},{""adm2_code"":17955,""adm2_name"":""Murshidabad""},{""adm2_code"":17571,""adm2_name"":""East Siang""},{""adm2_code"":17572,""adm2_name"":""Lohit""},{""adm2_code"":17575,""adm2_name"":""West Siang""},{""adm2_code"":70085,""adm2_name"":""Papum Pare""},{""adm2_code"":17596,""adm2_name"":""Bhagalpur""},{""adm2_code"":17598,""adm2_name"":""Darbhanga""},{""adm2_code"":17608,""adm2_name"":""Katihar""},{""adm2_code"":17609,""adm2_name"":""Khagaria""},{""adm2_code"":17613,""adm2_name"":""Muzaffarpur""},{""adm2_code"":17619,""adm2_name"":""Patna""},{""adm2_code"":17631,""adm2_name"":""Siwan""},{""adm2_code"":70104,""adm2_name"":""Supaul""},{""adm2_code"":70154,""adm2_name"":""Sahibganj""},{""adm2_code"":17894,""adm2_name"":""Ballia""},{""adm2_code"":17896,""adm2_name"":""Bara Banki""},{""adm2_code"":17907,""adm2_name"":""Faizabad""}]",2013-02-06,2023-09-25
2012-0425-IND,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Cyclone Nilam,IND,India,Southern Asia,Asia,"Andhra Pradesh, Tamil Nadu provinces",,Flood|Surge,No,No,No,,,Kph,11.82,78.08,,2012,11,4,2012,11,8,40,,70000,,70000,,,,,,,75.3503857046957,"[{""adm1_code"":1485,""adm1_name"":""Andhra Pradesh""},{""adm1_code"":1508,""adm1_name"":""Tamil Nadu""}]",2013-02-06,2023-09-25
2012-0538-IND,No,nat-met-ext-col,Natural,Meteorological,Extreme temperature,Cold wave,,,IND,India,Southern Asia,Asia,"Bihar, Haryana, Himachal Pradesh, Jammu and Kashmir, Punjab, Rajasthan, Uttar Pradesh provinces",,,No,No,No,,,°C,,,,2012,12,22,2013,1,20,249,,,,,,,,,,,75.3503857046957,"[{""adm1_code"":1492,""adm1_name"":""Haryana""},{""adm1_code"":1493,""adm1_name"":""Himachal Pradesh""},{""adm1_code"":1505,""adm1_name"":""Punjab""},{""adm1_code"":1506,""adm1_name"":""Rajasthan""},{""adm1_code"":40408,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40409,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40422,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40423,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40424,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40425,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40426,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40427,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40428,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40429,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40430,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40431,""adm1_name"":""Administrative unit not available""},{""adm1_code"":70073,""adm1_name"":""Bihar""},{""adm1_code"":70081,""adm1_name"":""Uttar Pradesh""}]",2013-11-27,2023-09-25
2012-0584-IND,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,IND,India,Southern Asia,Asia,Himachel Pradesh province,,"Slide (land, mud, snow, rock)",No,No,No,,,Km2,,,,2012,8,21,2012,8,23,26,,9460,,9460,,,,,16000,21234,75.3503857046957,"[{""adm1_code"":1493,""adm1_name"":""Himachal Pradesh""}]",2013-02-06,2023-09-25
2013-0090-IND,No,nat-met-sto-tor,Natural,Meteorological,Storm,Tornado,,,IND,India,Southern Asia,Asia,Uttar Pradesh province,,,No,No,No,,,Kph,,,,2013,3,29,2013,3,30,9,,,,,,,,,,,76.454145985163,"[{""adm1_code"":70081,""adm1_name"":""Uttar Pradesh""}]",2013-04-08,2023-09-25
2013-0094-IND,No,tec-mis-fir-fir,Technological,Miscellaneous accident,Fire (Miscellaneous),Fire (Miscellaneous),,Illegal market,IND,India,Southern Asia,Asia,Calcutta,,,No,No,No,,,,,,,2013,2,27,2013,2,27,19,19,,,19,,,,,,,76.454145985163,,2013-04-12,2023-09-25
2013-0096-IND,No,tec-tra-roa-roa,Technological,Transport,Road,Road,,,IND,India,Southern Asia,Asia,Jaheer (Punjab),,,No,No,No,,,,,,,2013,3,4,2013,3,4,11,,,,,,,,,,,76.454145985163,,2013-04-15,2023-09-25
2013-0115-IND,No,tec-tra-roa-roa,Technological,Transport,Road,Road,,,IND,India,Southern Asia,Asia,Maharashtra state,,,No,No,No,,,,,,,2013,3,19,2013,3,19,32,,,,,,,,,,,76.454145985163,,2013-04-24,2023-09-25
2013-0135-IND,No,tec-mis-col-col,Technological,Miscellaneous accident,Collapse (Miscellaneous),Collapse (Miscellaneous),,Building,IND,India,Southern Asia,Asia,Bombay,,,No,No,No,,,,,,,2013,2,4,2013,2,4,72,69,,,69,,,,,,,76.454145985163,,2014-03-25,2023-09-25
2013-0138-IND,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,GLIDE:ST-2013-000060,Tropical cyclone Mahasen,IND,India,Southern Asia,Asia,Andhra Pradesh province,,,No,No,No,,,Kph,,,,2013,5,16,2013,5,16,8,4,,,4,,,,,,,76.454145985163,"[{""adm1_code"":1485,""adm1_name"":""Andhra Pradesh""}]",2014-01-15,2023-09-25
2013-0140-IND,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,GLIDE:EQ-2013-000056|USGS:usb000gjhz,,IND,India,Southern Asia,Asia,Administrive unit not available district (Jammu and Kashmir province),,,No,No,No,,5.7,Richter,33.061,75.863,,2013,5,1,2013,5,1,3,70,59280,,59350,,,,,120000,156957,76.454145985163,"[{""adm2_code"":72809,""adm2_name"":""Administrative unit not available""}]",2013-07-05,2023-09-25
2013-0172-IND,No,tec-tra-roa-roa,Technological,Transport,Road,Road,,,IND,India,Southern Asia,Asia,Etah department (Uttar Pradesh state),,,No,No,No,,,,,,,2013,5,27,2013,5,27,19,23,,,23,,,,,,,76.454145985163,,2013-05-27,2023-09-25
2013-0173-IND,No,tec-tra-roa-roa,Technological,Transport,Road,Road,,,IND,India,Southern Asia,Asia,North,,,No,No,No,,,,,,,2013,5,20,2013,5,20,33,,,,,,,,,,,76.454145985163,,2013-05-27,2023-09-25
2013-0192-IND,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,GLIDE:FL-2013-000070,,IND,India,Southern Asia,Asia,"Uttarakhand, Himachal Pradesh, Uttar Pradesh, Bihar, Karnataka, Kerala, Gujarat, West Bengal provinces",Monsoonal rain,"Slide (land, mud, snow, rock)",Yes,No,No,,131743.41,Km2,32.714,76.61,"Ganges, Yamuna, Ghaghara tivers",2013,6,12,2013,6,27,6054,4473,500000,,504473,,,500000,653987,1100000,1438771,76.454145985163,"[{""adm1_code"":1491,""adm1_name"":""Gujarat""},{""adm1_code"":1493,""adm1_name"":""Himachal Pradesh""},{""adm1_code"":1494,""adm1_name"":""Karnataka""},{""adm1_code"":1495,""adm1_name"":""Kerala""},{""adm1_code"":1511,""adm1_name"":""West Bengal""},{""adm1_code"":70073,""adm1_name"":""Bihar""},{""adm1_code"":70081,""adm1_name"":""Uttar Pradesh""},{""adm1_code"":70082,""adm1_name"":""Uttarakhand""}]",2014-07-29,2023-09-25
2013-0208-IND,No,nat-met-ext-hea,Natural,Meteorological,Extreme temperature,Heat wave,,,IND,India,Southern Asia,Asia,"Adilabad, East Godavari, Guntur, Karimnagar, Khammam, Krishna, Nalgonda, Nizamabad, Prakasam, Vishakhapatnam, Warangal, West Godavari districts (Andhra Pradesh province)",,,No,No,No,,46,°C,,,,2013,4,1,2013,5,30,557,,,,,,,,,,,76.454145985163,"[{""adm2_code"":17547,""adm2_name"":""Adilabad""},{""adm2_code"":17551,""adm2_name"":""East Godavari""},{""adm2_code"":17552,""adm2_name"":""Guntur""},{""adm2_code"":17554,""adm2_name"":""Karimnagar""},{""adm2_code"":17555,""adm2_name"":""Khammam""},{""adm2_code"":17556,""adm2_name"":""Krishna""},{""adm2_code"":17560,""adm2_name"":""Nalgonda""},{""adm2_code"":17562,""adm2_name"":""Nizamabad""},{""adm2_code"":17563,""adm2_name"":""Prakasam""},{""adm2_code"":17566,""adm2_name"":""Vishakhapatnam""},{""adm2_code"":17568,""adm2_name"":""Warangal""},{""adm2_code"":17569,""adm2_name"":""West Godavari""}]",2014-04-02,2023-09-25
2013-0226-IND,No,tec-tra-wat-wat,Technological,Transport,Water,Water,,Ferry,IND,India,Southern Asia,Asia,Bengal,,,No,No,No,,,,,,,2013,6,14,2013,6,14,27,,,,,,,,,,,76.454145985163,,2013-07-18,2023-09-25
2013-0231-IND,No,tec-tra-air-air,Technological,Transport,Air,Air,,Helicopter,IND,India,Southern Asia,Asia,Uttarakhand,,,No,No,No,,,,,,,2013,6,26,2013,6,26,20,,,,,,,,,,,76.454145985163,,2013-07-22,2023-09-25
2013-0260-IND,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,IND,India,Southern Asia,Asia,"Sultanpur, Sitapur, Rae Bareli, Bara Banki, Faizabad, Gorakhpur, Basti, Kushinagar, Bahraich, Gonda, Shravasti districts (Uttar Pradesh province)",Monsoon rains,,No,No,No,,,Km2,,,"Ganges, Ghagra, Kuano, Saryu, Sharda",2013,7,9,2013,7,10,174,,500000,,500000,,,,,2000,2616,76.454145985163,"[{""adm2_code"":17893,""adm2_name"":""Bahraich""},{""adm2_code"":17896,""adm2_name"":""Bara Banki""},{""adm2_code"":17898,""adm2_name"":""Basti""},{""adm2_code"":17907,""adm2_name"":""Faizabad""},{""adm2_code"":17913,""adm2_name"":""Gonda""},{""adm2_code"":17914,""adm2_name"":""Gorakhpur""},{""adm2_code"":17934,""adm2_name"":""Rae Bareli""},{""adm2_code"":17938,""adm2_name"":""Sitapur""},{""adm2_code"":17939,""adm2_name"":""Sultanpur""},{""adm2_code"":70271,""adm2_name"":""Kushinagar""},{""adm2_code"":70277,""adm2_name"":""Shravasti""}]",2013-11-28,2023-09-25
2013-0282-IND,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,IND,India,Southern Asia,Asia,"Dhemaji, Tinsukia, Nagaon, Golaghat, Jorhat, Kamrup, Karimganj, Lakhimpur, Morigaon, Sibsaga, Bongaigaon, Kokrajhar districts (Assam province)",Monsoonal rain,,No,No,No,,38019.26,Km2,27.387,94.92,,2013,6,23,2013,7,15,80,,2000000,,2000000,,,,,,,76.454145985163,"[{""adm2_code"":17582,""adm2_name"":""Golaghat""},{""adm2_code"":17583,""adm2_name"":""Kamrup""},{""adm2_code"":17585,""adm2_name"":""Karimganj""},{""adm2_code"":17589,""adm2_name"":""Nagaon""},{""adm2_code"":17592,""adm2_name"":""Sibsagar""},{""adm2_code"":70086,""adm2_name"":""Bongaigaon""},{""adm2_code"":70087,""adm2_name"":""Dhemaji""},{""adm2_code"":70089,""adm2_name"":""Jorhat""},{""adm2_code"":70090,""adm2_name"":""Kokrajhar""},{""adm2_code"":70091,""adm2_name"":""Lakhimpur""},{""adm2_code"":70092,""adm2_name"":""Marigaon""},{""adm2_code"":70093,""adm2_name"":""Tinsukia""}]",2014-03-20,2023-09-25
2013-0320-IND,No,tec-tra-rai-rai,Technological,Transport,Rail,Rail,,,IND,India,Southern Asia,Asia,Bihar state,,,No,No,No,,,,,,,2013,8,19,2013,8,19,37,24,,,24,,,,,,,76.454145985163,,2013-09-04,2023-09-25
2013-0345-IND,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,IND,India,Southern Asia,Asia,"Bhopal, Hoshangabad, Seoni, Narsinghpur, Jabalpur districts (Madhya Pradesh province), Uttar Pradesh, Assam provinces",Monsoon rains,,No,No,No,,,Km2,,,Narmada and Betwa rivers,2013,8,22,2013,8,27,73,,40000,,40000,,,,,,,76.454145985163,"[{""adm1_code"":1487,""adm1_name"":""Assam""},{""adm1_code"":70081,""adm1_name"":""Uttar Pradesh""},{""adm2_code"":17716,""adm2_name"":""Bhopal""},{""adm2_code"":17728,""adm2_name"":""Hoshangabad""},{""adm2_code"":17730,""adm2_name"":""Jabalpur""},{""adm2_code"":17735,""adm2_name"":""Narsinghpur""},{""adm2_code"":17747,""adm2_name"":""Seoni""}]",2014-03-20,2023-09-25
2013-0400-IND,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,IND,India,Southern Asia,Asia,"Orissa, Andhra Pradesh, West Bengal provinces",Monsoonal rain,,No,No,No,,,Km2,,,,2013,10,21,2013,10,26,72,,375000,,375000,,,,,260000,340073,76.454145985163,"[{""adm1_code"":1485,""adm1_name"":""Andhra Pradesh""},{""adm1_code"":1504,""adm1_name"":""Orissa""},{""adm1_code"":1511,""adm1_name"":""West Bengal""}]",2013-11-13,2023-09-25
2013-0401-IND,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,GLIDE:TC-2013-000133,Cyclone Phailin,IND,India,Southern Asia,Asia,"Orissa, Andhra Pradesh, Jharkhand, Bihar, West Bengal, Chhattisgarh provinces",,Flood|Surge,Yes,No,No,,200,Kph,,,,2013,10,12,2013,10,14,47,,13230000,,13230000,,,,,633471,828563,76.454145985163,"[{""adm1_code"":1485,""adm1_name"":""Andhra Pradesh""},{""adm1_code"":1504,""adm1_name"":""Orissa""},{""adm1_code"":1511,""adm1_name"":""West Bengal""},{""adm1_code"":70073,""adm1_name"":""Bihar""},{""adm1_code"":70075,""adm1_name"":""Chhattisgarh""},{""adm1_code"":70078,""adm1_name"":""Jharkhand""}]",2014-07-29,2023-09-25
